order_item_id,order_id,product_id,quantity,unit_price,line_total
ORD4784-18,ORD4784,P2937,3,2.68,8.04
ORD4784-19,ORD4784,P3728,1,3.20,3.20
ORD4784-20,ORD4784,P1613,2,2.80,5.60
ORD4785-1,ORD4785,P4156,1,6.89,6.89
ORD4785-2,ORD4785,P4692,3,2.64,7.92
ORD4785-3,ORD4785,P3103,1,2.84,2.84
ORD4785-4,ORD4785,P2189,1,13.52,13.52
ORD4785-5,ORD4785,P566,1,5.72,5.72
ORD4785-6,ORD4785,P2419,1,13.56,13.56
ORD4785-7,ORD4785,P957,1,4.77,4.77
ORD4785-8,ORD4785,P2001,1,11.32,11.32
ORD4785-9,ORD4785,P3869,1,7.08,7.08
ORD4785-10,ORD4785,P4144,1,5.80,5.80
ORD4785-11,ORD4785,P2593,1,5.95,5.95
ORD4785-12,ORD4785,P866,1,4.22,4.22
ORD4785-13,ORD4785,P3234,1,8.73,8.73
ORD4785-14,ORD4785,P1924,1,5.10,5.10
ORD4785-15,ORD4785,P2284,1,6.17,6.17
ORD4785-16,ORD4785,P2210,1,3.68,3.68
ORD4785-17,ORD4785,P1795,1,5.55,5.55
ORD4785-18,ORD4785,P3245,1,9.40,9.40
ORD4785-19,ORD4785,P3871,1,13.93,13.93
ORD4785-20,ORD4785,P195,1,5.72,5.72
ORD4785-21,ORD4785,P2421,1,10.82,10.82
ORD4785-22,ORD4785,P2859,1,5.86,5.86
ORD4785-23,ORD4785,P3367,1,4.25,4.25
ORD4786-1,ORD4786,P2754,1,7.36,7.36
ORD4786-2,ORD4786,P1987,1,3.26,3.26
ORD4786-3,ORD4786,P3847,1,6.64,6.64
ORD4786-4,ORD4786,P983,3,3.78,11.34
ORD4786-5,ORD4786,P2751,1,8.10,8.10
ORD4786-6,ORD4786,P1776,2,1.31,2.62
ORD4787-1,ORD4787,P2585,2,4.31,8.62
ORD4787-2,ORD4787,P3707,1,13.46,13.46
ORD4787-3,ORD4787,P2579,2,6.14,12.28
ORD4787-4,ORD4787,P2262,1,18.76,18.76
ORD4787-5,ORD4787,P2719,2,4.52,9.04
ORD4787-6,ORD4787,P4667,2,8.30,16.60
ORD4787-7,ORD4787,P2210,1,3.68,3.68
ORD4787-8,ORD4787,P3309,1,5.37,5.37
ORD4787-9,ORD4787,P1815,3,3.38,10.14
ORD4787-10,ORD4787,P3945,1,11.77,11.77
ORD4787-11,ORD4787,P1839,2,5.23,10.46
ORD4787-12,ORD4787,P1902,2,4.29,8.58
ORD4787-13,ORD4787,P979,3,4.70,14.10
ORD4787-14,ORD4787,P3819,3,8.42,25.26
ORD4788-1,ORD4788,P1599,1,7.22,7.22
ORD4788-2,ORD4788,P1715,4,4.77,19.08
ORD4788-3,ORD4788,P3348,1,11.82,11.82
ORD4788-4,ORD4788,P3066,2,4.93,9.86
ORD4788-5,ORD4788,P441,3,2.63,7.89
ORD4788-6,ORD4788,P1542,3,4.06,12.18
ORD4788-7,ORD4788,P1094,4,1.17,4.68
ORD4788-8,ORD4788,P2311,1,5.84,5.84
ORD4788-9,ORD4788,P1744,1,6.43,6.43
ORD4789-1,ORD4789,P1552,1,4.18,4.18
ORD4789-2,ORD4789,P2734,1,5.65,5.65
ORD4789-3,ORD4789,P4533,2,4.09,8.18
ORD4789-4,ORD4789,P3047,2,3.22,6.44
ORD4790-1,ORD4790,P3835,1,7.80,7.80
ORD4790-2,ORD4790,P318,1,4.60,4.60
ORD4790-3,ORD4790,P548,1,2.32,2.32
ORD4790-4,ORD4790,P3356,1,10.69,10.69
ORD4790-5,ORD4790,P1558,1,1.62,1.62
ORD4790-6,ORD4790,P3741,1,4.66,4.66
ORD4790-7,ORD4790,P3575,1,3.63,3.63
ORD4790-8,ORD4790,P937,1,3.96,3.96
ORD4791-1,ORD4791,P1522,1,6.09,6.09
ORD4791-2,ORD4791,P735,5,2.42,12.10
ORD4791-3,ORD4791,P4457,1,5.54,5.54
ORD4791-4,ORD4791,P2697,1,9.97,9.97
ORD4791-5,ORD4791,P1891,3,3.40,10.20
ORD4791-6,ORD4791,P3992,1,4.80,4.80
ORD4791-7,ORD4791,P1668,1,3.44,3.44
ORD4791-8,ORD4791,P120,4,2.90,11.60
ORD4791-9,ORD4791,P2551,1,8.78,8.78
ORD4791-10,ORD4791,P1556,1,6.21,6.21
ORD4791-11,ORD4791,P3045,3,2.11,6.33
ORD4791-12,ORD4791,P4079,3,1.09,3.27
ORD4792-1,ORD4792,P2799,1,4.63,4.63
ORD4792-2,ORD4792,P3444,1,11.21,11.21
ORD4792-3,ORD4792,P4996,1,5.76,5.76
ORD4792-4,ORD4792,P834,2,2.96,5.92
ORD4792-5,ORD4792,P2646,1,5.58,5.58
ORD4792-6,ORD4792,P4329,1,4.01,4.01
ORD4793-1,ORD4793,P3714,1,10.75,10.75
ORD4793-2,ORD4793,P4753,2,9.81,19.62
ORD4793-3,ORD4793,P1617,1,7.82,7.82
ORD4793-4,ORD4793,P1528,1,4.90,4.90
ORD4793-5,ORD4793,P1597,3,2.62,7.86
ORD4793-6,ORD4793,P2697,1,9.97,9.97
ORD4793-7,ORD4793,P2298,1,18.75,18.75
ORD4793-8,ORD4793,P4233,2,4.48,8.96
ORD4794-1,ORD4794,P2793,1,9.28,9.28
ORD4794-2,ORD4794,P4583,2,5.81,11.62
ORD4794-3,ORD4794,P1588,3,2.34,7.02
ORD4794-4,ORD4794,P3213,1,8.65,8.65
ORD4794-5,ORD4794,P1257,3,1.10,3.30
ORD4794-6,ORD4794,P1568,2,1.59,3.18
ORD4794-7,ORD4794,P4023,1,6.66,6.66
ORD4794-8,ORD4794,P4444,1,2.53,2.53
ORD4794-9,ORD4794,P4842,1,5.00,5.00
ORD4794-10,ORD4794,P2801,4,3.21,12.84
ORD4794-11,ORD4794,P277,4,1.53,6.12
ORD4794-12,ORD4794,P1606,2,5.83,11.66
ORD4795-1,ORD4795,P111,2,2.46,4.92
ORD4795-2,ORD4795,P641,4,3.74,14.96
ORD4795-3,ORD4795,P1111,1,3.95,3.95
ORD4795-4,ORD4795,P133,1,4.23,4.23
ORD4795-5,ORD4795,P1723,1,4.45,4.45
ORD4795-6,ORD4795,P2590,1,9.53,9.53
ORD4795-7,ORD4795,P2258,1,5.77,5.77
ORD4795-8,ORD4795,P155,4,2.01,8.04
ORD4795-9,ORD4795,P1187,1,4.38,4.38
ORD4795-10,ORD4795,P831,1,3.58,3.58
ORD4795-11,ORD4795,P2766,1,5.89,5.89
ORD4795-12,ORD4795,P4198,1,7.99,7.99
ORD4795-13,ORD4795,P3740,2,2.17,4.34
ORD4795-14,ORD4795,P4102,1,2.75,2.75
ORD4795-15,ORD4795,P356,3,0.74,2.22
ORD4796-1,ORD4796,P3610,3,2.09,6.27
ORD4796-2,ORD4796,P4323,3,1.64,4.92
ORD4796-3,ORD4796,P4382,1,7.72,7.72
ORD4796-4,ORD4796,P399,1,4.29,4.29
ORD4796-5,ORD4796,P3295,1,6.75,6.75
ORD4796-6,ORD4796,P3935,1,11.97,11.97
ORD4796-7,ORD4796,P411,1,5.28,5.28
ORD4796-8,ORD4796,P3765,1,10.26,10.26
ORD4796-9,ORD4796,P3562,1,10.07,10.07
ORD4796-10,ORD4796,P4014,1,6.13,6.13
ORD4796-11,ORD4796,P1761,1,4.29,4.29
ORD4796-12,ORD4796,P767,4,0.90,3.60
ORD4796-13,ORD4796,P071,1,2.06,2.06
ORD4796-14,ORD4796,P946,1,4.05,4.05
ORD4797-1,ORD4797,P4724,1,11.15,11.15
ORD4797-2,ORD4797,P3313,1,8.16,8.16
ORD4797-3,ORD4797,P4700,1,10.78,10.78
ORD4797-4,ORD4797,P4466,1,7.03,7.03
ORD4797-5,ORD4797,P1034,4,4.11,16.44
ORD4797-6,ORD4797,P3699,1,5.55,5.55
ORD4797-7,ORD4797,P108,3,5.74,17.22
ORD4797-8,ORD4797,P3318,1,10.75,10.75
ORD4798-1,ORD4798,P3463,1,2.10,2.10
ORD4798-2,ORD4798,P4348,3,2.01,6.03
ORD4798-3,ORD4798,P330,4,0.99,3.96
ORD4798-4,ORD4798,P1896,2,1.88,3.76
ORD4798-5,ORD4798,P3422,3,5.06,15.18
ORD4799-1,ORD4799,P3447,3,6.24,18.72
ORD4799-2,ORD4799,P211,5,1.10,5.50
ORD4799-3,ORD4799,P136,4,3.24,12.96
ORD4799-4,ORD4799,P4109,1,1.42,1.42
ORD4800-1,ORD4800,P1906,2,2.80,5.60
ORD4800-2,ORD4800,P1830,2,2.99,5.98
ORD4800-3,ORD4800,P3329,1,1.84,1.84
ORD4800-4,ORD4800,P2966,3,1.38,4.14
ORD4800-5,ORD4800,P3452,2,2.23,4.46
ORD4800-6,ORD4800,P1872,2,2.63,5.26
ORD4800-7,ORD4800,P2640,2,3.62,7.24
ORD4800-8,ORD4800,P3793,1,10.76,10.76
ORD4800-9,ORD4800,P3152,3,1.28,3.84
ORD4800-10,ORD4800,P4006,1,12.19,12.19
ORD4800-11,ORD4800,P2978,1,4.61,4.61
ORD4800-12,ORD4800,P2258,1,5.77,5.77
ORD4800-13,ORD4800,P4053,2,4.84,9.68
ORD4801-1,ORD4801,P3835,1,7.80,7.80
ORD4801-2,ORD4801,P2693,1,5.54,5.54
ORD4801-3,ORD4801,P4581,1,7.11,7.11
ORD4801-4,ORD4801,P404,3,1.25,3.75
ORD4801-5,ORD4801,P4599,2,4.76,9.52
ORD4801-6,ORD4801,P4022,1,7.48,7.48
ORD4801-7,ORD4801,P1805,1,6.50,6.50
ORD4801-8,ORD4801,P3319,1,8.13,8.13
ORD4801-9,ORD4801,P3345,2,2.80,5.60
ORD4801-10,ORD4801,P828,4,1.89,7.56
ORD4801-11,ORD4801,P2380,1,17.20,17.20
ORD4802-1,ORD4802,P4360,1,2.95,2.95
ORD4802-2,ORD4802,P036,4,1.13,4.52
ORD4802-3,ORD4802,P1507,1,5.03,5.03
ORD4802-4,ORD4802,P1492,2,3.54,7.08
ORD4802-5,ORD4802,P3168,2,10.37,20.74
ORD4802-6,ORD4802,P1992,3,1.71,5.13
ORD4802-7,ORD4802,P172,5,5.98,29.90
ORD4802-8,ORD4802,P4296,2,5.77,11.54
ORD4803-1,ORD4803,P170,4,1.87,7.48
ORD4803-2,ORD4803,P2222,1,11.60,11.60
ORD4803-3,ORD4803,P4915,1,8.51,8.51
ORD4803-4,ORD4803,P1213,1,5.79,5.79
ORD4803-5,ORD4803,P3972,1,6.17,6.17
ORD4803-6,ORD4803,P1562,1,6.82,6.82
ORD4803-7,ORD4803,P3885,1,1.76,1.76
ORD4803-8,ORD4803,P2780,1,3.40,3.40
ORD4803-9,ORD4803,P2121,1,13.87,13.87
ORD4803-10,ORD4803,P1974,1,6.97,6.97
ORD4803-11,ORD4803,P875,4,2.59,10.36
ORD4803-12,ORD4803,P1914,1,4.57,4.57
ORD4803-13,ORD4803,P1473,3,2.87,8.61
ORD4803-14,ORD4803,P4764,1,5.33,5.33
ORD4803-15,ORD4803,P4687,1,9.81,9.81
ORD4803-16,ORD4803,P4822,1,14.89,14.89
ORD4803-17,ORD4803,P4735,2,3.76,7.52
ORD4803-18,ORD4803,P2376,1,8.68,8.68
ORD4803-19,ORD4803,P2290,1,4.58,4.58
ORD4803-20,ORD4803,P3822,2,2.03,4.06
ORD4803-21,ORD4803,P171,4,4.47,17.88
ORD4804-1,ORD4804,P619,4,2.81,11.24
ORD4804-2,ORD4804,P3732,1,6.26,6.26
ORD4804-3,ORD4804,P467,1,3.26,3.26
ORD4804-4,ORD4804,P4814,1,10.81,10.81
ORD4804-5,ORD4804,P3777,1,8.40,8.40
ORD4804-6,ORD4804,P2651,1,8.14,8.14
ORD4804-7,ORD4804,P4963,1,4.57,4.57
ORD4804-8,ORD4804,P3555,1,9.76,9.76
ORD4804-9,ORD4804,P1157,1,2.87,2.87
ORD4804-10,ORD4804,P4548,1,11.20,11.20
ORD4804-11,ORD4804,P2821,1,6.95,6.95
ORD4804-12,ORD4804,P606,1,4.26,4.26
ORD4805-1,ORD4805,P4664,1,6.46,6.46
ORD4805-2,ORD4805,P3011,1,10.82,10.82
ORD4805-3,ORD4805,P1909,2,1.03,2.06
ORD4805-4,ORD4805,P4239,1,7.00,7.00
ORD4805-5,ORD4805,P1314,1,5.34,5.34
ORD4805-6,ORD4805,P4525,1,7.00,7.00
ORD4805-7,ORD4805,P1333,1,6.84,6.84
ORD4805-8,ORD4805,P1905,1,5.17,5.17
ORD4805-9,ORD4805,P4098,2,1.16,2.32
ORD4805-10,ORD4805,P4572,1,9.84,9.84
ORD4805-11,ORD4805,P3852,1,11.97,11.97
ORD4805-12,ORD4805,P4549,1,9.30,9.30
ORD4805-13,ORD4805,P413,1,5.04,5.04
ORD4806-1,ORD4806,P722,1,5.81,5.81
ORD4806-2,ORD4806,P1384,1,5.80,5.80
ORD4806-3,ORD4806,P238,1,4.69,4.69
ORD4806-4,ORD4806,P4737,3,2.21,6.63
ORD4806-5,ORD4806,P436,1,2.07,2.07
ORD4806-6,ORD4806,P1359,2,3.46,6.92
ORD4806-7,ORD4806,P2927,1,10.31,10.31
ORD4806-8,ORD4806,P244,3,2.95,8.85
ORD4806-9,ORD4806,P3783,1,7.03,7.03
ORD4806-10,ORD4806,P071,3,2.06,6.18
ORD4806-11,ORD4806,P2313,1,8.99,8.99
ORD4806-12,ORD4806,P1165,1,4.66,4.66
ORD4806-13,ORD4806,P1548,2,2.26,4.52
ORD4806-14,ORD4806,P2535,1,4.54,4.54
ORD4807-1,ORD4807,P2867,1,5.57,5.57
ORD4807-2,ORD4807,P3920,1,8.61,8.61
ORD4807-3,ORD4807,P3438,1,8.02,8.02
ORD4807-4,ORD4807,P3430,1,7.54,7.54
ORD4807-5,ORD4807,P538,3,2.62,7.86
ORD4808-1,ORD4808,P4146,1,7.69,7.69
ORD4808-2,ORD4808,P2369,1,6.74,6.74
ORD4808-3,ORD4808,P4638,1,5.86,5.86
ORD4808-4,ORD4808,P482,4,0.91,3.64
ORD4808-5,ORD4808,P3638,2,1.43,2.86
ORD4808-6,ORD4808,P1514,1,5.39,5.39
ORD4808-7,ORD4808,P2794,1,5.26,5.26
ORD4808-8,ORD4808,P3889,1,7.17,7.17
ORD4808-9,ORD4808,P2337,1,7.41,7.41
ORD4808-10,ORD4808,P1585,3,2.34,7.02
ORD4808-11,ORD4808,P1844,1,7.30,7.30
ORD4808-12,ORD4808,P1728,4,1.89,7.56
ORD4808-13,ORD4808,P1940,1,5.22,5.22
ORD4808-14,ORD4808,P4245,1,3.06,3.06
ORD4808-15,ORD4808,P4154,2,4.27,8.54
ORD4808-16,ORD4808,P1324,1,5.97,5.97
ORD4808-17,ORD4808,P3409,3,2.09,6.27
ORD4808-18,ORD4808,P3284,1,5.05,5.05
ORD4808-19,ORD4808,P4045,3,3.53,10.59
ORD4808-20,ORD4808,P2562,1,5.27,5.27
ORD4808-21,ORD4808,P3169,1,3.29,3.29
ORD4808-22,ORD4808,P1108,5,2.38,11.90
ORD4808-23,ORD4808,P2314,1,10.30,10.30
ORD4808-24,ORD4808,P670,5,3.86,19.30
ORD4809-1,ORD4809,P208,1,5.75,5.75
ORD4809-2,ORD4809,P3385,1,8.19,8.19
ORD4809-3,ORD4809,P3213,1,8.65,8.65
ORD4809-4,ORD4809,P2025,1,13.70,13.70
ORD4809-5,ORD4809,P2250,1,6.72,6.72
ORD4809-6,ORD4809,P3424,1,10.41,10.41
ORD4809-7,ORD4809,P2237,1,4.18,4.18
ORD4809-8,ORD4809,P4971,1,5.28,5.28
ORD4809-9,ORD4809,P1318,1,4.93,4.93
ORD4809-10,ORD4809,P2896,1,4.97,4.97
ORD4809-11,ORD4809,P3829,1,8.28,8.28
ORD4809-12,ORD4809,P958,1,4.12,4.12
ORD4809-13,ORD4809,P2417,1,4.50,4.50
ORD4809-14,ORD4809,P4325,1,7.91,7.91
ORD4809-15,ORD4809,P354,6,3.77,22.62
ORD4809-16,ORD4809,P2491,1,8.83,8.83
ORD4809-17,ORD4809,P4928,1,4.79,4.79
ORD4809-18,ORD4809,P1048,1,4.28,4.28
ORD4809-19,ORD4809,P1908,3,1.96,5.88
ORD4809-20,ORD4809,P414,5,2.36,11.80
ORD4809-21,ORD4809,P2435,1,5.41,5.41
ORD4809-22,ORD4809,P1764,1,7.01,7.01
ORD4809-23,ORD4809,P4384,1,1.25,1.25
ORD4810-1,ORD4810,P4454,1,9.71,9.71
ORD4810-2,ORD4810,P249,1,3.48,3.48
ORD4810-3,ORD4810,P3112,1,4.52,4.52
ORD4810-4,ORD4810,P4727,1,11.79,11.79
ORD4810-5,ORD4810,P4061,1,3.25,3.25
ORD4810-6,ORD4810,P616,4,1.04,4.16
ORD4810-7,ORD4810,P1920,2,1.09,2.18
ORD4811-1,ORD4811,P4358,1,2.54,2.54
ORD4811-2,ORD4811,P3859,1,14.86,14.86
ORD4811-3,ORD4811,P193,1,3.38,3.38
ORD4811-4,ORD4811,P4078,1,2.35,2.35
ORD4811-5,ORD4811,P3010,1,10.18,10.18
ORD4811-6,ORD4811,P131,4,1.19,4.76
ORD4811-7,ORD4811,P2015,1,7.22,7.22
ORD4811-8,ORD4811,P4198,1,7.99,7.99
ORD4811-9,ORD4811,P2949,1,9.25,9.25
ORD4811-10,ORD4811,P2737,1,2.32,2.32
ORD4811-11,ORD4811,P284,1,3.06,3.06
ORD4811-12,ORD4811,P315,1,2.15,2.15
ORD4811-13,ORD4811,P2051,1,14.86,14.86
ORD4811-14,ORD4811,P203,2,2.14,4.28
ORD4812-1,ORD4812,P1545,3,2.43,7.29
ORD4812-2,ORD4812,P2744,2,2.01,4.02
ORD4812-3,ORD4812,P3861,2,3.43,6.86
ORD4812-4,ORD4812,P4800,1,12.08,12.08
ORD4812-5,ORD4812,P1273,1,5.84,5.84
ORD4812-6,ORD4812,P2377,2,5.90,11.80
ORD4812-7,ORD4812,P1479,3,5.51,16.53
ORD4812-8,ORD4812,P3194,2,8.70,17.40
ORD4813-1,ORD4813,P3726,2,4.73,9.46
ORD4813-2,ORD4813,P822,4,2.43,9.72
ORD4813-3,ORD4813,P3542,2,2.17,4.34
ORD4813-4,ORD4813,P3310,3,4.10,12.30
ORD4813-5,ORD4813,P4068,2,4.50,9.00
ORD4813-6,ORD4813,P3071,2,10.20,20.40
ORD4813-7,ORD4813,P184,4,0.75,3.00
ORD4813-8,ORD4813,P3122,2,5.08,10.16
ORD4813-9,ORD4813,P4511,2,5.85,11.70
ORD4813-10,ORD4813,P1811,2,6.30,12.60
ORD4813-11,ORD4813,P3718,1,12.58,12.58
ORD4813-12,ORD4813,P2343,1,19.60,19.60
ORD4813-13,ORD4813,P3039,1,4.94,4.94
ORD4813-14,ORD4813,P1352,1,4.12,4.12
ORD4813-15,ORD4813,P3542,2,2.17,4.34
ORD4813-16,ORD4813,P1920,2,1.09,2.18
ORD4814-1,ORD4814,P1938,1,6.26,6.26
ORD4814-2,ORD4814,P282,1,4.77,4.77
ORD4814-3,ORD4814,P4621,1,6.26,6.26
ORD4814-4,ORD4814,P4389,1,3.94,3.94
ORD4814-5,ORD4814,P2080,1,3.88,3.88
ORD4814-6,ORD4814,P1184,4,0.54,2.16
ORD4814-7,ORD4814,P3172,1,8.96,8.96
ORD4814-8,ORD4814,P816,1,4.26,4.26
ORD4814-9,ORD4814,P1604,1,6.06,6.06
ORD4814-10,ORD4814,P531,1,4.51,4.51
ORD4814-11,ORD4814,P1107,4,2.28,9.12
ORD4814-12,ORD4814,P959,2,3.38,6.76
ORD4814-13,ORD4814,P481,3,3.69,11.07
ORD4814-14,ORD4814,P584,5,1.98,9.90
ORD4815-1,ORD4815,P2796,1,2.78,2.78
ORD4815-2,ORD4815,P3626,3,9.53,28.59
ORD4815-3,ORD4815,P2827,2,5.66,11.32
ORD4815-4,ORD4815,P3682,2,7.29,14.58
ORD4815-5,ORD4815,P3164,2,6.00,12.00
ORD4815-6,ORD4815,P3003,3,5.29,15.87
ORD4815-7,ORD4815,P4959,2,8.06,16.12
ORD4815-8,ORD4815,P4001,2,2.80,5.60
ORD4815-9,ORD4815,P4858,1,9.70,9.70
ORD4815-10,ORD4815,P3020,2,9.34,18.68
ORD4815-11,ORD4815,P3150,1,5.18,5.18
ORD4815-12,ORD4815,P1711,1,7.71,7.71
ORD4816-1,ORD4816,P3364,3,2.59,7.77
ORD4816-2,ORD4816,P4529,1,9.22,9.22
ORD4816-3,ORD4816,P1472,1,3.87,3.87
ORD4816-4,ORD4816,P4995,1,9.21,9.21
ORD4816-5,ORD4816,P1954,1,7.13,7.13
ORD4816-6,ORD4816,P4965,1,8.89,8.89
ORD4816-7,ORD4816,P480,1,4.35,4.35
ORD4816-8,ORD4816,P902,1,5.65,5.65
ORD4816-9,ORD4816,P665,1,5.79,5.79
ORD4816-10,ORD4816,P3264,1,5.07,5.07
ORD4816-11,ORD4816,P399,5,4.29,21.45
ORD4816-12,ORD4816,P927,1,0.62,0.62
ORD4817-1,ORD4817,P048,1,5.14,5.14
ORD4817-2,ORD4817,P529,4,4.83,19.32
ORD4817-3,ORD4817,P518,3,1.28,3.84
ORD4817-4,ORD4817,P388,2,4.27,8.54
ORD4818-1,ORD4818,P3791,1,8.18,8.18
ORD4818-2,ORD4818,P2030,1,14.63,14.63
ORD4818-3,ORD4818,P2837,1,5.51,5.51
ORD4818-4,ORD4818,P2169,1,14.95,14.95
ORD4818-5,ORD4818,P4666,1,10.99,10.99
ORD4818-6,ORD4818,P3623,1,6.74,6.74
ORD4818-7,ORD4818,P1900,1,7.77,7.77
ORD4818-8,ORD4818,P4315,1,6.29,6.29
ORD4818-9,ORD4818,P1642,1,7.23,7.23
ORD4818-10,ORD4818,P3056,1,7.75,7.75
ORD4818-11,ORD4818,P1598,2,5.03,10.06
ORD4818-12,ORD4818,P1766,2,2.33,4.66
ORD4818-13,ORD4818,P2164,1,8.99,8.99
ORD4818-14,ORD4818,P363,5,2.42,12.10
ORD4818-15,ORD4818,P4864,1,7.47,7.47
ORD4818-16,ORD4818,P1020,1,5.48,5.48
ORD4818-17,ORD4818,P4642,1,7.65,7.65
ORD4818-18,ORD4818,P2569,1,7.58,7.58
ORD4818-19,ORD4818,P3546,2,4.29,8.58
ORD4818-20,ORD4818,P616,4,1.04,4.16
ORD4819-1,ORD4819,P1077,4,2.81,11.24
ORD4819-2,ORD4819,P1004,1,4.76,4.76
ORD4819-3,ORD4819,P154,1,5.42,5.42
ORD4819-4,ORD4819,P3294,1,6.46,6.46
ORD4819-5,ORD4819,P1099,1,5.97,5.97
ORD4819-6,ORD4819,P1550,1,3.76,3.76
ORD4820-1,ORD4820,P2000,1,3.57,3.57
ORD4820-2,ORD4820,P834,1,2.96,2.96
ORD4820-3,ORD4820,P1854,1,1.26,1.26
ORD4820-4,ORD4820,P2081,1,10.38,10.38
ORD4820-5,ORD4820,P139,1,5.19,5.19
ORD4820-6,ORD4820,P076,1,1.01,1.01
ORD4820-7,ORD4820,P3807,1,14.45,14.45
ORD4821-1,ORD4821,P1408,1,6.96,6.96
ORD4821-2,ORD4821,P1784,1,4.73,4.73
ORD4821-3,ORD4821,P830,2,2.77,5.54
ORD4821-4,ORD4821,P1946,1,7.08,7.08
ORD4821-5,ORD4821,P2786,1,5.38,5.38
ORD4821-6,ORD4821,P1985,2,1.50,3.00
ORD4821-7,ORD4821,P3083,1,5.55,5.55
ORD4822-1,ORD4822,P200,1,5.76,5.76
ORD4822-2,ORD4822,P3426,1,11.16,11.16
ORD4822-3,ORD4822,P4811,1,8.53,8.53
ORD4822-4,ORD4822,P1891,1,3.40,3.40
ORD4822-5,ORD4822,P3247,1,5.51,5.51
ORD4822-6,ORD4822,P4328,1,5.31,5.31
ORD4822-7,ORD4822,P804,2,3.13,6.26
ORD4822-8,ORD4822,P007,1,5.16,5.16
ORD4822-9,ORD4822,P4657,1,7.78,7.78
ORD4822-10,ORD4822,P2615,1,6.81,6.81
ORD4822-11,ORD4822,P3844,1,8.10,8.10
ORD4822-12,ORD4822,P1380,2,1.34,2.68
ORD4822-13,ORD4822,P1060,1,5.33,5.33
ORD4822-14,ORD4822,P4086,1,7.96,7.96
ORD4823-1,ORD4823,P1598,1,5.03,5.03
ORD4823-2,ORD4823,P3435,1,3.09,3.09
ORD4823-3,ORD4823,P2037,1,5.90,5.90
ORD4823-4,ORD4823,P587,1,4.85,4.85
ORD4823-5,ORD4823,P112,3,4.74,14.22
ORD4823-6,ORD4823,P716,5,1.31,6.55
ORD4824-1,ORD4824,P4407,1,3.84,3.84
ORD4824-2,ORD4824,P2795,1,4.20,4.20
ORD4824-3,ORD4824,P226,1,4.21,4.21
ORD4824-4,ORD4824,P1086,6,0.70,4.20
ORD4824-5,ORD4824,P396,1,5.31,5.31
ORD4824-6,ORD4824,P3900,1,3.87,3.87
ORD4824-7,ORD4824,P2995,2,3.01,6.02
ORD4824-8,ORD4824,P4831,1,3.76,3.76
ORD4824-9,ORD4824,P748,1,4.06,4.06
ORD4824-10,ORD4824,P2668,1,7.61,7.61
ORD4824-11,ORD4824,P2148,1,5.09,5.09
ORD4824-12,ORD4824,P3813,1,11.21,11.21
ORD4824-13,ORD4824,P1568,2,1.59,3.18
ORD4824-14,ORD4824,P2719,1,4.52,4.52
ORD4824-15,ORD4824,P636,1,5.72,5.72
ORD4824-16,ORD4824,P4761,1,10.97,10.97
ORD4825-1,ORD4825,P2658,2,3.33,6.66
ORD4825-2,ORD4825,P2778,2,4.38,8.76
ORD4825-3,ORD4825,P1021,5,0.83,4.15
ORD4825-4,ORD4825,P4921,2,8.66,17.32
ORD4825-5,ORD4825,P4526,2,5.70,11.40
ORD4825-6,ORD4825,P3500,1,10.78,10.78
ORD4825-7,ORD4825,P3669,1,11.24,11.24
ORD4825-8,ORD4825,P192,5,3.68,18.40
ORD4826-1,ORD4826,P3481,3,1.55,4.65
ORD4826-2,ORD4826,P2560,1,7.39,7.39
ORD4826-3,ORD4826,P1819,2,4.50,9.00
ORD4826-4,ORD4826,P561,3,5.84,17.52
ORD4827-1,ORD4827,P4370,3,3.20,9.60
ORD4827-2,ORD4827,P2542,1,8.31,8.31
ORD4827-3,ORD4827,P1204,1,5.91,5.91
ORD4827-4,ORD4827,P093,2,1.31,2.62
ORD4827-5,ORD4827,P209,1,4.11,4.11
ORD4827-6,ORD4827,P1535,3,1.99,5.97
ORD4827-7,ORD4827,P823,2,1.24,2.48
ORD4828-1,ORD4828,P4794,1,3.05,3.05
ORD4828-2,ORD4828,P4696,1,5.38,5.38
ORD4828-3,ORD4828,P2937,4,2.68,10.72
ORD4828-4,ORD4828,P2003,1,16.50,16.50
ORD4828-5,ORD4828,P4007,1,5.54,5.54
ORD4828-6,ORD4828,P4779,1,12.30,12.30
ORD4828-7,ORD4828,P1128,4,1.14,4.56
ORD4828-8,ORD4828,P2494,1,16.81,16.81
ORD4828-9,ORD4828,P4102,3,2.75,8.25
ORD4828-10,ORD4828,P2300,1,17.74,17.74
ORD4828-11,ORD4828,P3300,3,2.75,8.25
ORD4828-12,ORD4828,P4022,1,7.48,7.48
ORD4828-13,ORD4828,P361,4,4.30,17.20
ORD4828-14,ORD4828,P2044,1,7.88,7.88
ORD4828-15,ORD4828,P1386,2,2.97,5.94
ORD4828-16,ORD4828,P3064,1,9.21,9.21
ORD4828-17,ORD4828,P3057,1,10.09,10.09
ORD4829-1,ORD4829,P4548,1,11.20,11.20
ORD4829-2,ORD4829,P1579,1,6.23,6.23
ORD4829-3,ORD4829,P4894,1,10.66,10.66
ORD4829-4,ORD4829,P3641,1,6.48,6.48
ORD4829-5,ORD4829,P4689,1,7.69,7.69
ORD4829-6,ORD4829,P1302,1,6.13,6.13
ORD4829-7,ORD4829,P2787,1,7.77,7.77
ORD4829-8,ORD4829,P1639,1,3.34,3.34
